,PlayerID,Player_Name,Age,Height,MaxRank,Hand,Country,win_count,lose_count,match_count,win%,aces_in_match_lost,aces_in_match_won,ace_count,aces_per_game,first_serve_percentage_match_lost,first_serve_percentage_match_won,first_serve_won_percentage_match_lost,first_serve_won_percentage_match_won,second_serve_count,second_serve_match%,breakpoints_won_match_lost,breakpoints_won_match_won,breakpoint_count,breakpoints_per_game,win_count_30,loss_count_30,win_count_100,loss_count_100,total_top30_matches,total_top100_matches,top_30_win%,top_100_win%,hard_surface_win,hard_surface_loss,hard_surface_match_count,hard_win%,clay_surface_win,clay_surface_loss,clay_surface_match_count,clay_win%,grass_surface_win,grass_surface_loss,grass_surface_match_count,grass_win%,carpet_surface_win,carpet_surface_loss,carpet_surface_match_count,carpet_win%
475,103900,David Nalbandian,24.2135523614,180.0,3.0,R,ARG,282.0,145.0,427.0,0.66,415.0,1076.0,1491.0,3.492,0.5780792153778721,0.5914227174090657,0.6197446997962655,0.7425963999515846,7061.0,16.536,307.0,1230.0,1537.0,3.5995316159250588,76.0,80.0,217.0,136.0,156.0,353.0,0.48717948717948717,0.6147308781869688,132.0,70.0,202.0,0.6534653465346535,114.0,56.0,170.0,0.6705882352941176,24.0,10.0,34.0,0.7058823529411765,12.0,9.0,21.0,0.5714285714285714
476,103188,Michael Russell,29.3223819302,173.0,65.0,R,USA,57.0,120.0,177.0,0.32,313.0,143.0,456.0,2.576,0.649602525992181,0.6626048790345112,0.6149190161130303,0.7086875531656718,2315.0,13.079,214.0,250.0,464.0,2.621468926553672,3.0,38.0,33.0,99.0,41.0,132.0,0.07317073170731707,0.25,40.0,72.0,112.0,0.35714285714285715,10.0,31.0,41.0,0.24390243902439024,7.0,17.0,24.0,0.2916666666666667,0.0,0.0,0.0,0.0
484,104180,Gilles Muller,34.2286105407,193.0,21.0,L,LUX,166.0,155.0,321.0,0.52,1675.0,2312.0,3987.0,12.421,0.6053044618365884,0.6287048830532481,0.7354286515714998,0.8328660534090467,4722.0,14.71,140.0,358.0,498.0,1.5514018691588785,30.0,61.0,100.0,128.0,91.0,228.0,0.32967032967032966,0.43859649122807015,105.0,100.0,205.0,0.5121951219512195,21.0,25.0,46.0,0.45652173913043476,38.0,26.0,64.0,0.59375,2.0,4.0,6.0,0.3333333333333333
504,103909,Guillermo Coria,22.3216974675,175.0,3.0,R,ARG,162.0,87.0,249.0,0.65,230.0,447.0,677.0,2.719,0.6217380839471082,0.6426712084717915,0.6150302753404936,0.7202571166185445,3325.0,13.353,205.0,811.0,1016.0,4.080321285140562,35.0,40.0,123.0,77.0,75.0,200.0,0.4666666666666667,0.615,44.0,33.0,77.0,0.5714285714285714,107.0,40.0,147.0,0.7278911564625851,10.0,8.0,18.0,0.5555555555555556,1.0,6.0,7.0,0.14285714285714285
508,103781,Jurgen Melzer,29.9055441478,183.0,8.0,L,AUT,264.0,265.0,529.0,0.5,1047.0,1553.0,2600.0,4.915,0.6133471011596281,0.6216022122892368,0.6398233956821359,0.7488705577553161,7600.0,14.367,399.0,985.0,1384.0,2.616257088846881,50.0,114.0,193.0,222.0,164.0,415.0,0.3048780487804878,0.4650602409638554,143.0,139.0,282.0,0.5070921985815603,88.0,90.0,178.0,0.4943820224719101,26.0,26.0,52.0,0.5,7.0,10.0,17.0,0.4117647058823529
510,103917,Nicolas Mahut,32.2847364819,190.0,37.0,R,FRA,131.0,161.0,292.0,0.45,1064.0,1202.0,2266.0,7.76,0.6073097414895169,0.6034089536987564,0.6906026085427465,0.7950201694891367,4641.0,15.894,203.0,449.0,652.0,2.232876712328767,24.0,63.0,85.0,132.0,87.0,217.0,0.27586206896551724,0.391705069124424,70.0,98.0,168.0,0.4166666666666667,11.0,31.0,42.0,0.2619047619047619,49.0,26.0,75.0,0.6533333333333333,1.0,6.0,7.0,0.14285714285714285
514,103451,Bjorn Phau,26.7077344285,175.0,59.0,R,GER,64.0,107.0,171.0,0.37,362.0,279.0,641.0,3.749,0.5287442570742836,0.5284050482726429,0.6405735377289974,0.7447693995473453,2956.0,17.287,162.0,274.0,436.0,2.5497076023391814,8.0,32.0,29.0,88.0,40.0,117.0,0.2,0.24786324786324787,45.0,65.0,110.0,0.4090909090909091,18.0,30.0,48.0,0.375,1.0,10.0,11.0,0.09090909090909091,0.0,0.0,0.0,0.0
520,103888,Mardy Fish,29.6810403833,188.0,7.0,R,USA,207.0,155.0,362.0,0.57,1292.0,2150.0,3442.0,9.508,0.5246884969597742,0.5453001954663805,0.7142071182921679,0.8178661684447168,6505.0,17.97,213.0,744.0,957.0,2.643646408839779,47.0,72.0,150.0,135.0,119.0,285.0,0.3949579831932773,0.5263157894736842,158.0,112.0,270.0,0.5851851851851851,17.0,25.0,42.0,0.40476190476190477,30.0,15.0,45.0,0.6666666666666666,2.0,3.0,5.0,0.4
521,104026,Joachim Johansson,22.932238193,198.0,10.0,R,SWE,42.0,42.0,84.0,0.5,423.0,687.0,1110.0,13.214,0.5998712116701828,0.6361025457028335,0.7231035215147926,0.8405445057862718,1235.0,14.702,25.0,93.0,118.0,1.4047619047619047,9.0,17.0,39.0,36.0,26.0,75.0,0.34615384615384615,0.52,29.0,21.0,50.0,0.58,3.0,13.0,16.0,0.1875,6.0,5.0,11.0,0.5454545454545454,4.0,3.0,7.0,0.5714285714285714
524,103333,Ivo Karlovic,29.4702258727,208.0,14.0,R,CRO,262.0,257.0,519.0,0.5,4813.0,5263.0,10076.0,19.414,0.642397360560777,0.6636837342059833,0.7921045575190773,0.8606406329487325,7869.0,15.162,146.0,432.0,578.0,1.1136801541425818,61.0,81.0,186.0,200.0,142.0,386.0,0.4295774647887324,0.48186528497409326,166.0,158.0,324.0,0.5123456790123457,40.0,59.0,99.0,0.40404040404040403,50.0,33.0,83.0,0.6024096385542169,6.0,7.0,13.0,0.46153846153846156
526,103373,Sergio Roitman,28.3969883641,185.0,62.0,R,ARG,19.0,44.0,63.0,0.3,131.0,43.0,174.0,2.762,0.6295611433554064,0.6473540804646355,0.6052452845862923,0.7210479536932011,754.0,11.968,82.0,71.0,153.0,2.4285714285714284,4.0,12.0,13.0,34.0,16.0,47.0,0.25,0.2765957446808511,2.0,13.0,15.0,0.13333333333333333,16.0,28.0,44.0,0.36363636363636365,1.0,2.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0
528,103786,Nikolay Davydenko,25.4483230664,178.0,3.0,R,RUS,368.0,260.0,628.0,0.59,665.0,1193.0,1858.0,2.959,0.6642236354430107,0.6764067289387533,0.6238288066578662,0.729362296337692,7529.0,11.989,487.0,1617.0,2104.0,3.3503184713375798,90.0,129.0,290.0,221.0,219.0,511.0,0.410958904109589,0.5675146771037182,200.0,134.0,334.0,0.5988023952095808,139.0,98.0,237.0,0.5864978902953587,2.0,14.0,16.0,0.125,27.0,14.0,41.0,0.6585365853658537
530,103280,Martin Verkerk,24.8733744011,196.0,14.0,R,NED,48.0,47.0,95.0,0.51,457.0,664.0,1121.0,11.8,0.598240699918287,0.602884091144297,0.717473222779254,0.8067455680848649,1492.0,15.705,46.0,147.0,193.0,2.031578947368421,9.0,10.0,31.0,36.0,19.0,67.0,0.47368421052631576,0.4626865671641791,9.0,18.0,27.0,0.3333333333333333,29.0,21.0,50.0,0.58,3.0,5.0,8.0,0.375,7.0,3.0,10.0,0.7
533,103401,Jan Hernych,29.8069815195,190.0,59.0,R,CZE,62.0,86.0,148.0,0.42,191.0,238.0,429.0,2.899,0.6402128038068785,0.6686540057783936,0.6001545543501211,0.7109617810986566,1934.0,13.068,161.0,249.0,410.0,2.77027027027027,6.0,46.0,40.0,77.0,52.0,117.0,0.11538461538461539,0.3418803418803419,35.0,43.0,78.0,0.44871794871794873,8.0,21.0,29.0,0.27586206896551724,17.0,16.0,33.0,0.5151515151515151,2.0,6.0,8.0,0.25
583,104229,Yen Hsun Lu,31.0308008214,180.0,34.0,R,TPE,122.0,168.0,290.0,0.42,625.0,522.0,1147.0,3.955,0.6023427989106238,0.6174143130436928,0.6488154150752922,0.7757665396726269,4047.0,13.955,241.0,408.0,649.0,2.2379310344827585,17.0,57.0,69.0,139.0,74.0,208.0,0.22972972972972974,0.3317307692307692,93.0,125.0,218.0,0.42660550458715596,5.0,16.0,21.0,0.23809523809523808,22.0,25.0,47.0,0.46808510638297873,2.0,2.0,4.0,0.5
595,103607,Victor Estrella,34.7898699521,173.0,46.0,R,DOM,59.0,63.0,122.0,0.48,145.0,160.0,305.0,2.5,0.645234033067665,0.6545620217402218,0.6015487711021891,0.7457870067761667,1129.0,9.254,53.0,126.0,179.0,1.4672131147540983,5.0,16.0,19.0,41.0,21.0,60.0,0.23809523809523808,0.31666666666666665,26.0,30.0,56.0,0.4642857142857143,30.0,22.0,52.0,0.5769230769230769,3.0,11.0,14.0,0.21428571428571427,0.0,0.0,0.0,0.0
607,104499,Jimmy Wang,20.9746748802,178.0,87.0,R,TPE,36.0,41.0,77.0,0.47,104.0,93.0,197.0,2.558,0.6072298750529436,0.6196460565314927,0.5950862606710808,0.7348182166074685,897.0,11.649,64.0,94.0,158.0,2.051948051948052,3.0,17.0,11.0,26.0,20.0,37.0,0.15,0.2972972972972973,21.0,24.0,45.0,0.4666666666666667,2.0,4.0,6.0,0.3333333333333333,8.0,13.0,21.0,0.38095238095238093,5.0,0.0,5.0,1.0
615,104098,Dmitry Tursunov,23.8056125941,185.0,20.0,R,RUS,188.0,166.0,354.0,0.53,1028.0,1543.0,2571.0,7.263,0.569382373079746,0.5746352424682031,0.6800069753460487,0.7846038751834369,6221.0,17.573,241.0,651.0,892.0,2.519774011299435,30.0,74.0,132.0,141.0,104.0,273.0,0.28846153846153844,0.4835164835164835,122.0,104.0,226.0,0.5398230088495575,24.0,36.0,60.0,0.4,30.0,20.0,50.0,0.6,12.0,6.0,18.0,0.6666666666666666
616,104076,Jose Acasuso,23.8165639973,190.0,20.0,R,ARG,152.0,139.0,291.0,0.52,719.0,767.0,1486.0,5.107,0.5236465797695836,0.561158336194271,0.6757797654596193,0.7699982086255948,4771.0,16.395,202.0,553.0,755.0,2.5945017182130585,27.0,62.0,109.0,116.0,89.0,225.0,0.30337078651685395,0.48444444444444446,35.0,50.0,85.0,0.4117647058823529,114.0,80.0,194.0,0.5876288659793815,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.5
632,104268,Alejandro Falla,28.5174537988,185.0,51.0,L,COL,90.0,131.0,221.0,0.41,382.0,323.0,705.0,3.19,0.5819330662504582,0.5959492411559987,0.6273820135841527,0.7290408356288977,3223.0,14.584,211.0,320.0,531.0,2.4027149321266967,16.0,48.0,56.0,109.0,64.0,165.0,0.25,0.3393939393939394,50.0,81.0,131.0,0.3816793893129771,24.0,31.0,55.0,0.43636363636363634,13.0,17.0,30.0,0.43333333333333335,3.0,2.0,5.0,0.6
633,103835,Filippo Volandri,25.87816564,183.0,25.0,R,ITA,125.0,164.0,289.0,0.43,105.0,95.0,200.0,0.692,0.671749369830992,0.7058043820108229,0.5728342420005843,0.6763475925846506,2985.0,10.329,350.0,571.0,921.0,3.1868512110726646,15.0,56.0,79.0,130.0,71.0,209.0,0.2112676056338028,0.37799043062200954,6.0,41.0,47.0,0.1276595744680851,115.0,105.0,220.0,0.5227272727272727,2.0,10.0,12.0,0.16666666666666666,2.0,8.0,10.0,0.2
641,103656,Albert Montanes,30.3134839151,175.0,22.0,R,ESP,188.0,213.0,401.0,0.47,562.0,707.0,1269.0,3.165,0.5956743325855494,0.6157941533365529,0.6263986600901875,0.7501524641789248,5659.0,14.112,290.0,734.0,1024.0,2.5536159600997506,23.0,74.0,120.0,189.0,97.0,309.0,0.23711340206185566,0.3883495145631068,21.0,59.0,80.0,0.2625,165.0,145.0,310.0,0.532258064516129,2.0,9.0,11.0,0.18181818181818182,0.0,0.0,0.0,0.0
644,102788,Jan Vacek,26.1984941821,198.0,66.0,R,CZE,21.0,44.0,65.0,0.32,186.0,116.0,302.0,4.646,0.5763609379282052,0.5815661399188292,0.6501866194518122,0.7400939258680355,1095.0,16.846,73.0,83.0,156.0,2.4,2.0,12.0,14.0,34.0,14.0,48.0,0.14285714285714285,0.2916666666666667,10.0,22.0,32.0,0.3125,3.0,10.0,13.0,0.23076923076923078,8.0,11.0,19.0,0.42105263157894735,0.0,0.0,0.0,0.0
647,103997,Lukasz Kubot,27.9069130732,190.0,41.0,R,POL,76.0,101.0,177.0,0.43,426.0,346.0,772.0,4.362,0.6283555185590558,0.6169757826122602,0.6424589697813041,0.7427162859471003,2323.0,13.124,177.0,253.0,430.0,2.4293785310734464,9.0,28.0,41.0,86.0,37.0,127.0,0.24324324324324326,0.3228346456692913,29.0,53.0,82.0,0.35365853658536583,33.0,37.0,70.0,0.4714285714285714,12.0,11.0,23.0,0.5217391304347826,2.0,0.0,2.0,1.0
649,104386,Janko Tipsarevic,27.7782340862,180.0,8.0,R,SRB,225.0,189.0,414.0,0.54,1011.0,1623.0,2634.0,6.362,0.5556133984493405,0.5639939796663209,0.686916346034381,0.7892295681711682,6783.0,16.384,269.0,739.0,1008.0,2.4347826086956523,44.0,83.0,148.0,167.0,127.0,315.0,0.3464566929133858,0.46984126984126984,134.0,108.0,242.0,0.5537190082644629,61.0,54.0,115.0,0.5304347826086957,28.0,23.0,51.0,0.5490196078431373,2.0,4.0,6.0,0.3333333333333333
661,103581,Flavio Saretta,23.2142368241,183.0,44.0,R,BRA,65.0,60.0,125.0,0.52,193.0,281.0,474.0,3.792,0.5789159616822052,0.5939093791692782,0.6124287074083034,0.7292533325170816,1859.0,14.872,132.0,275.0,407.0,3.256,8.0,18.0,35.0,42.0,26.0,77.0,0.3076923076923077,0.45454545454545453,12.0,16.0,28.0,0.42857142857142855,45.0,37.0,82.0,0.5487804878048781,6.0,5.0,11.0,0.5454545454545454,2.0,2.0,4.0,0.5
662,104068,Robby Ginepri,23.6030116359,183.0,15.0,R,USA,121.0,134.0,255.0,0.47,641.0,728.0,1369.0,5.369,0.615267806480306,0.6334001522385908,0.64589063185364,0.748257431387865,3919.0,15.369,239.0,476.0,715.0,2.803921568627451,22.0,58.0,80.0,114.0,80.0,194.0,0.275,0.41237113402061853,95.0,88.0,183.0,0.5191256830601093,10.0,26.0,36.0,0.2777777777777778,15.0,17.0,32.0,0.46875,1.0,3.0,4.0,0.25
664,103908,Paul Henri Mathieu,26.2340862423,185.0,12.0,R,FRA,202.0,236.0,438.0,0.46,953.0,1144.0,2097.0,4.788,0.5408298219228985,0.5616156551965793,0.6714449985242679,0.7750025264593712,7655.0,17.477,347.0,732.0,1079.0,2.463470319634703,39.0,94.0,149.0,215.0,133.0,364.0,0.2932330827067669,0.40934065934065933,89.0,111.0,200.0,0.445,87.0,97.0,184.0,0.47282608695652173,10.0,21.0,31.0,0.3225806451612903,16.0,7.0,23.0,0.6956521739130435
688,104166,Alex Bogomolov Jr,28.8295687885,178.0,33.0,R,RUS,53.0,84.0,137.0,0.39,164.0,137.0,301.0,2.197,0.6685934213347393,0.713432315919889,0.600586518101661,0.7144496110963018,1607.0,11.73,140.0,202.0,342.0,2.4963503649635035,9.0,31.0,32.0,69.0,40.0,101.0,0.225,0.31683168316831684,41.0,62.0,103.0,0.39805825242718446,1.0,9.0,10.0,0.1,11.0,13.0,24.0,0.4583333333333333,0.0,0.0,0.0,0.0
689,103672,Ricardo Mello,24.59137577,175.0,50.0,L,BRA,34.0,67.0,101.0,0.34,142.0,80.0,222.0,2.198,0.6223588750342631,0.6449610419410959,0.5995700112930257,0.7031753544484062,1198.0,11.861,80.0,106.0,186.0,1.8415841584158417,3.0,21.0,14.0,44.0,24.0,58.0,0.125,0.2413793103448276,21.0,38.0,59.0,0.3559322033898305,12.0,20.0,32.0,0.375,1.0,6.0,7.0,0.14285714285714285,0.0,0.0,0.0,0.0
690,103105,Ruben Ramirez Hidalgo,28.7364818617,183.0,50.0,R,ESP,55.0,102.0,157.0,0.35,266.0,206.0,472.0,3.006,0.5650984493814352,0.581379610536903,0.623651256302853,0.7544321542241614,2341.0,14.911,160.0,229.0,389.0,2.477707006369427,9.0,27.0,32.0,76.0,36.0,108.0,0.25,0.2962962962962963,7.0,24.0,31.0,0.22580645161290322,48.0,71.0,119.0,0.40336134453781514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,103898,Julien Benneteau,33.0431211499,185.0,25.0,R,FRA,208.0,223.0,431.0,0.48,1143.0,1346.0,2489.0,5.775,0.6331590295477441,0.6459769742903547,0.6531836726341671,0.7486909923431765,5968.0,13.847,366.0,813.0,1179.0,2.7354988399071924,50.0,96.0,161.0,206.0,146.0,367.0,0.3424657534246575,0.43869209809264303,144.0,136.0,280.0,0.5142857142857142,33.0,50.0,83.0,0.39759036144578314,26.0,29.0,55.0,0.4727272727272727,5.0,8.0,13.0,0.38461538461538464
705,104417,Robin Soderling,26.2724161533,193.0,4.0,R,SWE,217.0,126.0,343.0,0.63,890.0,1769.0,2659.0,7.752,0.5990609406215974,0.6133938121956112,0.6918397265283255,0.7996936036503023,5062.0,14.758,205.0,729.0,934.0,2.7230320699708455,81.0,64.0,185.0,119.0,145.0,304.0,0.5586206896551724,0.6085526315789473,127.0,71.0,198.0,0.6414141414141414,61.0,39.0,100.0,0.61,14.0,12.0,26.0,0.5384615384615384,15.0,4.0,19.0,0.7894736842105263
710,103535,Olivier Patience,24.3175906913,180.0,87.0,R,FRA,20.0,39.0,59.0,0.34,145.0,114.0,259.0,4.39,0.6347794278348973,0.622229188543391,0.6388457955404342,0.7100324606363335,941.0,15.949,60.0,91.0,151.0,2.559322033898305,3.0,6.0,12.0,30.0,9.0,42.0,0.3333333333333333,0.2857142857142857,3.0,12.0,15.0,0.2,15.0,25.0,40.0,0.375,2.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0
726,104433,Frank Dancevic,22.9924709103,185.0,67.0,R,CAN,49.0,85.0,134.0,0.37,459.0,439.0,898.0,6.701,0.5951136025531216,0.6039973155726508,0.6808331140526986,0.800400853664715,1767.0,13.187,108.0,113.0,221.0,1.6492537313432836,5.0,34.0,23.0,72.0,39.0,95.0,0.1282051282051282,0.24210526315789474,27.0,53.0,80.0,0.3375,1.0,13.0,14.0,0.07142857142857142,16.0,17.0,33.0,0.48484848484848486,5.0,2.0,7.0,0.7142857142857143
734,103971,Karol Beck,23.3675564682,180.0,39.0,R,SVK,44.0,82.0,126.0,0.35,443.0,339.0,782.0,6.206,0.5261499211103278,0.5557321999789231,0.6758244685021159,0.7852644623166385,2018.0,16.016,114.0,162.0,276.0,2.1904761904761907,9.0,29.0,30.0,68.0,38.0,98.0,0.23684210526315788,0.30612244897959184,27.0,48.0,75.0,0.36,2.0,16.0,18.0,0.1111111111111111,11.0,13.0,24.0,0.4583333333333333,4.0,5.0,9.0,0.4444444444444444
736,102967,Marc Gicquel,30.1026694045,188.0,39.0,R,FRA,70.0,83.0,153.0,0.46,433.0,472.0,905.0,5.915,0.5520967772798621,0.5819593983875638,0.6846343106472755,0.7917556456780653,2583.0,16.882,115.0,259.0,374.0,2.4444444444444446,10.0,34.0,51.0,70.0,44.0,121.0,0.22727272727272727,0.4214876033057851,38.0,48.0,86.0,0.4418604651162791,17.0,24.0,41.0,0.4146341463414634,7.0,8.0,15.0,0.4666666666666667,8.0,3.0,11.0,0.7272727272727273
737,103228,Marcos Daniel,31.1978097194,180.0,56.0,R,BRA,13.0,43.0,56.0,0.23,162.0,53.0,215.0,3.839,0.5987798842553731,0.6328291259156863,0.6202129182125311,0.7523585946930769,671.0,11.982,47.0,25.0,72.0,1.2857142857142858,2.0,7.0,5.0,31.0,9.0,36.0,0.2222222222222222,0.1388888888888889,1.0,19.0,20.0,0.05,12.0,21.0,33.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,103693,Thierry Ascione,23.0417522245,188.0,82.0,R,FRA,15.0,38.0,53.0,0.28,117.0,87.0,204.0,3.849,0.6412672673077827,0.6526104710994107,0.6293352657718937,0.7549988526368522,720.0,13.585,65.0,47.0,112.0,2.1132075471698113,2.0,12.0,9.0,29.0,14.0,38.0,0.14285714285714285,0.23684210526315788,10.0,19.0,29.0,0.3448275862068966,4.0,13.0,17.0,0.23529411764705882,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.3333333333333333
740,103823,Denis Gremelmayr,26.7761806982,183.0,64.0,L,GER,27.0,40.0,67.0,0.4,146.0,138.0,284.0,4.239,0.5813114170953699,0.5756793034957786,0.6129439305235203,0.7188164716176938,1074.0,16.03,44.0,114.0,158.0,2.3582089552238807,6.0,10.0,21.0,35.0,16.0,56.0,0.375,0.375,13.0,24.0,37.0,0.35135135135135137,12.0,10.0,22.0,0.5454545454545454,2.0,6.0,8.0,0.25,0.0,0.0,0.0,0.0
742,103812,Victor Hanescu,28.2080766598,198.0,27.0,R,ROU,149.0,185.0,334.0,0.45,713.0,742.0,1455.0,4.356,0.6869690704147566,0.6996339060323731,0.6491155317356849,0.7522943677619037,3838.0,11.491,255.0,485.0,740.0,2.215568862275449,15.0,71.0,95.0,160.0,86.0,255.0,0.1744186046511628,0.37254901960784315,39.0,77.0,116.0,0.33620689655172414,97.0,83.0,180.0,0.5388888888888889,9.0,16.0,25.0,0.36,4.0,9.0,13.0,0.3076923076923077
749,104269,Fernando Verdasco,26.9623545517,188.0,7.0,L,ESP,394.0,306.0,700.0,0.56,1553.0,2200.0,3753.0,5.361,0.6580745353489013,0.6881981327185512,0.6550923208671435,0.7512708885049232,9334.0,13.334,510.0,1623.0,2133.0,3.047142857142857,84.0,167.0,299.0,281.0,251.0,580.0,0.3346613545816733,0.5155172413793103,178.0,163.0,341.0,0.5219941348973607,171.0,108.0,279.0,0.6129032258064516,36.0,28.0,64.0,0.5625,9.0,7.0,16.0,0.5625
751,103970,David Ferrer,31.3429158111,175.0,3.0,R,ESP,594.0,289.0,883.0,0.67,653.0,1641.0,2294.0,2.598,0.6166108942603675,0.6371433696201708,0.6143004121057889,0.7337043135298889,12738.0,14.426,627.0,2583.0,3210.0,3.6353340883352208,168.0,155.0,465.0,271.0,323.0,736.0,0.5201238390092879,0.6317934782608695,285.0,156.0,441.0,0.6462585034013606,265.0,105.0,370.0,0.7162162162162162,37.0,21.0,58.0,0.6379310344827587,7.0,7.0,14.0,0.5
752,104755,Richard Gasquet,21.0568104038,185.0,7.0,R,FRA,418.0,247.0,665.0,0.63,1083.0,2469.0,3552.0,5.341,0.6079613311486395,0.6249742883777283,0.6728001066079542,0.7770359325607203,9801.0,14.738,327.0,1611.0,1938.0,2.914285714285714,83.0,150.0,314.0,235.0,233.0,549.0,0.3562231759656652,0.5719489981785064,250.0,150.0,400.0,0.625,117.0,67.0,184.0,0.6358695652173914,49.0,25.0,74.0,0.6621621621621622,2.0,5.0,7.0,0.2857142857142857
754,104259,Philipp Kohlschreiber,28.8268309377,178.0,17.0,R,GER,355.0,279.0,634.0,0.56,1315.0,2146.0,3461.0,5.459,0.5844061127278707,0.6157801790362497,0.6661711066657681,0.7688147751854497,10172.0,16.044,416.0,1279.0,1695.0,2.673501577287066,69.0,144.0,269.0,247.0,213.0,516.0,0.323943661971831,0.5213178294573644,161.0,140.0,301.0,0.5348837209302325,156.0,109.0,265.0,0.5886792452830188,34.0,26.0,60.0,0.5666666666666667,4.0,4.0,8.0,0.5
756,104745,Rafael Nadal,22.2286105407,185.0,1.0,L,ESP,741.0,146.0,887.0,0.84,407.0,2257.0,2664.0,3.003,0.6802569754112737,0.6833403716728224,0.637243097126709,0.7487674352654375,11411.0,12.865,265.0,3207.0,3472.0,3.9143179255918827,339.0,109.0,643.0,136.0,448.0,779.0,0.7566964285714286,0.8254172015404364,354.0,101.0,455.0,0.778021978021978,339.0,27.0,366.0,0.9262295081967213,46.0,15.0,61.0,0.7540983606557377,2.0,3.0,5.0,0.4
774,103506,Martin Vassallo Arguello,29.2292950034,183.0,47.0,R,ARG,38.0,60.0,98.0,0.39,135.0,135.0,270.0,2.755,0.6663684836573329,0.6840810020497088,0.5885017528081167,0.7056969854482422,1139.0,11.622,101.0,133.0,234.0,2.3877551020408165,3.0,14.0,22.0,47.0,17.0,69.0,0.17647058823529413,0.3188405797101449,3.0,19.0,22.0,0.13636363636363635,34.0,38.0,72.0,0.4722222222222222,1.0,3.0,4.0,0.25,0.0,0.0,0.0,0.0
780,102565,Alexander Waske,31.2005475702,188.0,89.0,R,GER,22.0,48.0,70.0,0.31,549.0,220.0,769.0,10.986,0.6022719598424392,0.6160931449050921,0.7191475532016097,0.7837213031421736,1212.0,17.314,62.0,60.0,122.0,1.7428571428571429,4.0,15.0,13.0,41.0,19.0,54.0,0.21052631578947367,0.24074074074074073,6.0,17.0,23.0,0.2608695652173913,12.0,21.0,33.0,0.36363636363636365,4.0,8.0,12.0,0.3333333333333333,0.0,0.0,0.0,0.0
800,103325,Wesley Moodie,26.6529774127,196.0,57.0,R,RSA,49.0,54.0,103.0,0.48,488.0,534.0,1022.0,9.922,0.68309929021838,0.7027977587168694,0.6956542230712723,0.7872909551204793,1192.0,11.573,52.0,102.0,154.0,1.4951456310679612,8.0,17.0,23.0,40.0,25.0,63.0,0.32,0.36507936507936506,37.0,39.0,76.0,0.4868421052631579,0.0,0.0,0.0,0.0,9.0,10.0,19.0,0.47368421052631576,3.0,3.0,6.0,0.5
823,103722,Florent Serra,25.3223819302,180.0,36.0,R,FRA,96.0,124.0,220.0,0.44,385.0,404.0,789.0,3.586,0.6066131819043368,0.6120248453172465,0.6232040215140635,0.7230687159619978,3433.0,15.605,205.0,383.0,588.0,2.672727272727273,15.0,50.0,75.0,108.0,65.0,183.0,0.23076923076923078,0.4098360655737705,48.0,66.0,114.0,0.42105263157894735,42.0,44.0,86.0,0.4883720930232558,5.0,10.0,15.0,0.3333333333333333,1.0,4.0,5.0,0.2
824,104019,Kristof Vliegen,24.5284052019,193.0,31.0,R,BEL,70.0,91.0,161.0,0.43,426.0,415.0,841.0,5.224,0.5998552384482042,0.6296134210923429,0.6383009484536641,0.7525883681790118,2150.0,13.354,127.0,232.0,359.0,2.229813664596273,11.0,36.0,50.0,72.0,47.0,122.0,0.23404255319148937,0.4098360655737705,28.0,37.0,65.0,0.4307692307692308,31.0,38.0,69.0,0.4492753623188406,7.0,11.0,18.0,0.3888888888888889,4.0,5.0,9.0,0.4444444444444444
847,103470,Robert Kendrick,29.3908281999,190.0,76.0,R,USA,26.0,54.0,80.0,0.32,448.0,313.0,761.0,9.512,0.5696433331665767,0.6132986219022873,0.7067857425516332,0.8059833615019992,1269.0,15.862,58.0,81.0,139.0,1.7375,3.0,21.0,16.0,43.0,24.0,59.0,0.125,0.2711864406779661,22.0,40.0,62.0,0.3548387096774194,1.0,7.0,8.0,0.125,3.0,7.0,10.0,0.3,0.0,0.0,0.0,0.0
849,103169,Oscar Hernandez,29.2457221081,180.0,51.0,R,ESP,42.0,80.0,122.0,0.34,181.0,125.0,306.0,2.508,0.6530977723708221,0.6605822315188883,0.6025167139179577,0.7316296244860991,1481.0,12.139,114.0,168.0,282.0,2.3114754098360657,5.0,26.0,28.0,65.0,31.0,93.0,0.16129032258064516,0.3010752688172043,2.0,18.0,20.0,0.1,39.0,58.0,97.0,0.4020618556701031,1.0,4.0,5.0,0.2,0.0,0.0,0.0,0.0
851,103429,Peter Luczak,30.0588637919,183.0,70.0,R,AUS,28.0,60.0,88.0,0.32,260.0,176.0,436.0,4.955,0.6079750164168748,0.6263313159841079,0.6512603632757374,0.7571315788401701,1243.0,14.125,69.0,76.0,145.0,1.6477272727272727,4.0,17.0,15.0,54.0,21.0,69.0,0.19047619047619047,0.21739130434782608,14.0,26.0,40.0,0.35,12.0,32.0,44.0,0.2727272727272727,2.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0
